index,index2,id,name,problemTimeLimit,problemMemoryLimit,maxScore,solvedUser,submissions,recommendations,isSolved,bookmark,recommend,successRate,score,userScore,AC,TLE,MLE,WA,RTE,cat
713,713,1286,Expected Allowance,8,65536,0,288,446,0,False,False,False,0,0.4444444444,0,339,6,14,62,25,13
714,714,1287,Stopped Watches,8,65536,0,103,156,0,False,False,False,0,1.2427184466,0,122,3,1,29,1,5
715,715,1288,Digits on the Floor,8,65536,0,63,134,0,False,False,False,0,2.0317460318,0,76,0,0,35,23,6
716,716,1289,Spherical Mirrors,8,65536,0,76,145,0,False,False,False,0,1.6842105263,0,101,2,0,38,4,6
717,717,1290,Traveling Cube,8,65536,0,101,233,0,False,False,False,0,1.2673267327,0,140,12,9,61,11,5
718,718,1291,Search of Concatenated Strings,8,65536,0,101,350,0,False,False,False,0,1.2673267327,0,137,79,66,48,20,450
719,719,1292,Top Spinning,8,65536,0,24,67,0,False,False,False,0,5.3333333333,0,28,1,4,33,1,6
720,720,1293,Common Polynomial,8,65536,0,33,114,0,False,False,False,0,3.8787878788,0,40,6,0,45,23,9
721,721,1294,Zigzag,8,65536,0,28,99,0,False,False,False,0,4.5714285714,0,49,16,12,19,3,6
722,722,1295,Cubist Artwork,8,65536,0,369,570,0,False,False,False,0,0.3468834688,0,479,7,0,75,9,5
723,723,1296,Repeated Substitution with Sed,8,65536,0,240,475,0,False,False,False,0,0.5333333333,0,316,23,27,71,18,5
724,724,1297,Swimming Jam,8,65536,0,116,275,0,False,False,False,0,1.1034482759,0,153,31,3,78,10,4
725,725,1298,Separate Points,8,65536,0,154,586,0,False,False,False,0,0.8311688312,0,228,65,0,277,16,6
726,726,1299,Origami Through-Hole,8,65536,0,10,67,0,False,False,False,0,12.8,0,19,12,2,28,6,6
727,727,1300,Chemist's Math,8,65536,0,53,128,0,False,False,False,0,2.4150943396,0,79,1,1,22,25,7
728,728,1301,Malfatti Circles,8,65536,0,86,240,0,False,False,False,0,1.488372093,0,132,26,0,71,10,6
729,729,1302,Twenty Questions,8,65536,0,140,389,0,False,False,False,0,0.9142857143,0,204,20,22,126,17,5
730,730,1303,Hobby on Rails,8,65536,0,10,16,0,False,False,False,0,12.8,0,14,0,0,2,0,5
731,731,1304,Infected Land,8,65536,0,112,232,0,False,False,False,0,1.1428571429,0,164,23,5,36,4,5
732,732,1305,Membership Management,8,65536,0,299,1043,0,False,False,False,0,0.4280936455,0,431,210,53,186,155,10
733,733,1306,Balloon Collecting,8,65536,0,232,587,0,False,False,False,0,0.5517241379,0,336,32,20,188,11,400
734,734,1307,Towns along a Highway,8,65536,0,77,147,0,False,False,False,0,1.6623376623,0,98,20,0,22,7,5
735,735,1308,Awkward Lights,8,65536,0,116,291,0,False,False,False,0,1.1034482759,0,166,21,1,72,30,7
736,736,1309,The Two Men of the Japanese Alps,8,65536,0,82,311,0,False,False,False,0,1.5609756098,0,121,17,55,62,56,6
737,737,1310,Find the Multiples,8,65536,0,109,336,0,False,False,False,0,1.1743119266,0,165,7,26,119,13,9
738,738,1311,Test Case Tweaking,8,65536,0,135,330,0,False,False,False,0,0.9481481481,0,201,22,8,65,34,400
739,739,1312,Where's Wally,8,65536,0,89,344,0,False,False,False,0,1.4382022472,0,143,55,20,85,35,510
740,740,1313,Intersection of Two Prisms,8,65536,0,90,194,0,False,False,False,0,1.4222222222,0,120,5,0,66,1,6
741,741,1314,Matrix Calculator,8,65536,0,81,144,0,False,False,False,0,1.5802469136,0,115,1,0,12,16,3
742,742,2000,Misterious Gems,8,65536,0,1276,3638,0,False,False,False,0,0.32,0,1532,55,0,1600,451,4
743,743,2001,"Amida, the City of Miracle",8,65536,0,932,2416,0,False,False,False,0,0.32,0,1077,85,7,802,444,4
744,744,2002,X-Ray Screening System,8,65536,0,374,926,0,False,False,False,0,0.3422459893,0,467,69,9,291,90,6
745,745,2003,Railroad Conflict,8,65536,0,241,738,0,False,False,False,0,0.531120332,0,306,9,1,327,95,6
746,746,2004,Data Center on Fire,8,65536,0,14,108,0,False,False,False,0,9.1428571429,0,17,7,14,63,7,4
747,747,2005,Water Pipe Construction,8,65536,0,430,1519,0,False,False,False,0,0.32,0,559,28,5,780,147,400
748,748,2006,Keitai Message,8,65536,0,1009,2176,0,False,False,False,0,0.32,0,1211,44,0,729,191,4
749,749,2007,Make Purse Light,8,65536,0,673,2595,0,False,False,False,0,0.32,0,825,36,16,1605,112,12
750,750,2008,Dragon Fantasy,8,65536,0,172,1040,0,False,False,False,0,0.7441860465,0,252,348,131,236,73,210
751,751,2009,Area Separation,8,65536,0,218,886,0,False,False,False,0,0.5871559633,0,281,27,5,544,29,6
752,752,2010,Poor Mail Forwarding,8,65536,0,34,193,0,False,False,False,0,3.7647058824,0,42,22,3,102,24,400
753,753,2011,Gather the Maps!,8,65536,0,460,1879,0,False,False,False,0,0.32,0,653,64,26,1017,119,5
754,754,2012,Space Coconut Grab,8,65536,0,965,3021,0,False,False,False,0,0.32,0,1275,805,2,755,181,7
755,755,2013,Osaki,8,65536,0,612,1645,0,False,False,False,0,0.32,0,785,77,7,692,83,100
756,756,2014,Surrounding Area,8,65536,0,575,1019,0,False,False,False,0,0.32,0,697,14,20,213,69,400
757,757,2015,Square Route,8,65536,0,699,2442,0,False,False,False,0,0.32,0,983,527,129,300,502,520
758,758,2016,Lifeguard in the Pool,8,65536,0,27,150,0,False,False,False,0,4.7407407407,0,42,26,0,80,2,7
759,759,2017,Karakuri Doll,8,65536,0,63,204,0,False,False,False,0,2.0317460318,0,107,10,28,47,11,5
760,760,2018,Princess's Gamble,8,65536,0,905,1935,0,False,False,False,0,0.32,0,1033,9,2,790,101,0
761,761,2019,Princess's Marriage,8,65536,0,745,1798,0,False,False,False,0,0.32,0,908,59,46,540,245,320
762,762,2020,Princess's Japanese,8,65536,0,92,277,0,False,False,False,0,1.3913043478,0,100,1,0,165,11,2
763,763,2021,Princess in Danger,8,65536,0,336,1037,0,False,False,False,0,0.380952381,0,455,174,41,245,120,400
764,764,2022,"Princess, a Cryptanalyst",8,65536,0,192,1154,0,False,False,False,0,0.6666666667,0,263,268,55,520,48,310
765,765,2023,"Princess, a Strategist",8,65536,0,17,84,0,False,False,False,0,7.5294117647,0,22,2,0,59,1,6
766,766,2024,Blackjack,8,65536,0,102,399,0,False,False,False,0,1.2549019608,0,108,0,0,288,3,4
767,767,2025,Eight Princes,8,65536,0,31,65,0,False,False,False,0,4.1290322581,0,33,2,2,19,9,12
768,768,2026,Divisor is the Conqueror,8,65536,0,76,289,0,False,False,False,0,1.6842105263,0,101,106,27,51,4,5
769,769,2027,Reading a Chord,8,65536,0,22,36,0,False,False,False,0,5.8181818182,0,23,0,0,11,2,2
770,770,2028,Gather on the Clock,8,65536,0,61,159,0,False,False,False,0,2.0983606557,0,77,27,0,45,10,310
771,771,2029,Light The Room,8,65536,0,10,87,0,False,False,False,0,12.8,0,14,2,0,67,4,6
772,772,2030,Ruins,8,65536,0,119,234,0,False,False,False,0,1.0756302521,0,138,3,0,85,8,9
773,773,2031,Hyper Rock-Scissors-Paper,8,65536,0,88,223,0,False,False,False,0,1.4545454546,0,114,5,0,97,7,4
774,774,2032,Online Quiz System,8,65536,0,14,23,0,False,False,False,0,9.1428571429,0,15,1,0,5,2,4
775,775,2033,Rock Man,8,65536,0,52,104,0,False,False,False,0,2.4615384615,0,58,4,3,33,6,-1
776,776,2034,Autocorrelation Function,8,65536,0,24,91,0,False,False,False,0,5.3333333333,0,30,5,0,41,15,-1
777,777,2035,It Prefokery Pio,8,65536,0,81,290,0,False,False,False,0,1.5802469136,0,104,16,33,76,61,310
778,778,2036,Traffic,8,65536,0,10,74,0,False,False,False,0,12.8,0,14,11,0,35,14,-1
779,779,2037,Restriction Enzyme,8,65536,0,0,3,0,False,False,False,0,0,0,0,0,0,0,0,-1
780,780,2038,The Extreme Slalom,8,65536,0,8,47,0,False,False,False,0,12.8,0,12,2,0,32,1,-1
781,781,2039,Space Coconut Crab II,8,65536,0,101,252,0,False,False,False,0,1.2673267327,0,155,46,5,25,21,9
782,782,2040,Sort the Panels,8,65536,0,57,199,0,False,False,False,0,2.2456140351,0,71,52,12,55,9,310
783,783,2041,Disarmament of the Units,8,65536,0,3,46,0,False,False,False,0,12.8,0,8,27,0,9,2,-1
784,784,2042,So Sleepy,8,65536,0,12,54,0,False,False,False,0,10.6666666667,0,13,6,19,14,2,-1
785,785,2043,Alice in Foxland,8,65536,0,0,16,0,False,False,False,0,0,0,0,0,4,7,5,-1
786,786,2044,Lying about Your Age,8,65536,0,32,72,0,False,False,False,0,4,0,37,4,0,30,1,-1
787,787,2045,Turn Polygons,8,65536,0,27,47,0,False,False,False,0,4.7407407407,0,34,0,0,11,2,6
788,788,2057,The Closest Circle,8,65536,0,53,317,0,False,False,False,0,2.4150943396,0,103,44,9,141,20,6
789,789,2046,Robots' Crash,8,65536,0,6,43,0,False,False,False,0,12.8,0,9,17,0,16,1,-1
790,790,2047,Linear Ether Geometry,8,65536,0,0,2,0,False,False,False,0,0,0,0,2,0,0,0,-1
791,791,2048,Everlasting...?,8,65536,0,156,399,0,False,False,False,0,0.8205128205,0,186,11,2,117,83,9
792,792,2049,Headstrong Student,8,65536,0,89,264,0,False,False,False,0,1.4382022472,0,100,67,21,35,41,0
793,793,2050,Dig or Climb,8,65536,0,33,123,0,False,False,False,0,3.8787878788,0,35,3,5,75,5,6
794,794,2051,Rotation Estimation,8,65536,0,25,260,0,False,False,False,0,5.12,0,37,9,0,191,23,6
795,795,2052,Optimal Rest,8,65536,0,14,92,0,False,False,False,0,9.1428571429,0,20,8,11,43,10,-1
796,796,2053,Controlled Tournament,8,65536,0,12,63,0,False,False,False,0,10.6666666667,0,14,29,6,13,1,-1
797,797,2054,Entangled Tree,8,65536,0,9,21,0,False,False,False,0,12.8,0,9,0,1,9,2,-1
798,798,2055,Ramen Shop,8,65536,0,5,64,0,False,False,False,0,12.8,0,7,0,0,51,6,-1
799,799,2056,Cousin's Aunt,8,65536,0,5,41,0,False,False,False,0,12.8,0,5,10,12,3,11,5
800,800,2093,Election,8,65536,0,6,16,0,False,False,False,0,12.8,0,6,0,0,8,2,-1
801,801,2092,Pythagoraslope,8,65536,0,1,78,0,False,False,False,0,12.8,0,2,5,0,56,15,-1
802,802,2091,Petoris,8,65536,0,36,102,0,False,False,False,0,3.5555555556,0,43,21,0,29,9,5
803,803,2090,Repeated Subsequences,8,65536,0,62,258,0,False,False,False,0,2.064516129,0,83,68,27,64,16,310
804,804,2089,Mysterious Dungeons,8,65536,0,50,135,0,False,False,False,0,2.56,0,67,7,7,28,26,400
805,805,2088,Spirograph,8,65536,0,12,83,0,False,False,False,0,10.6666666667,0,16,14,0,53,0,6
806,806,2087,Speed,8,65536,0,4,21,0,False,False,False,0,12.8,0,6,6,0,9,0,4
807,807,2086,!,8,65536,0,71,327,0,False,False,False,0,1.8028169014,0,107,25,0,155,40,7
808,808,2085,Turn Left,8,65536,0,30,138,0,False,False,False,0,4.2666666667,0,41,2,2,91,2,400
809,809,2084,Hit and Blow,8,65536,0,34,111,0,False,False,False,0,3.7647058824,0,66,6,0,33,6,-1
810,810,2083,Black Force,8,65536,0,12,34,0,False,False,False,0,10.6666666667,0,14,2,0,18,0,-1
811,811,2082,Goofy Converter,8,65536,0,45,112,0,False,False,False,0,2.8444444444,0,59,2,1,43,7,320
812,812,2077,Resource,8,65536,0,1,2,0,False,False,False,0,12.8,0,1,0,0,1,0,6
813,813,2076,Flame of Nucleus,8,65536,0,50,182,0,False,False,False,0,2.56,0,83,9,0,74,16,410
814,814,2075,Dock to the Future,8,65536,0,9,43,0,False,False,False,0,12.8,0,10,3,2,27,1,7
815,815,2074,Rakunarok,8,65536,0,4,89,0,False,False,False,0,12.8,0,8,16,7,35,23,-1
816,816,2071,Web 0.5,8,65536,0,16,80,0,False,False,False,0,8,0,20,14,3,36,7,6
817,817,2070,First Experience,8,65536,0,46,150,0,False,False,False,0,2.7826086957,0,48,2,0,89,11,2
818,818,2069,"Greedy, Greedy.",8,65536,0,57,191,0,False,False,False,0,2.2456140351,0,79,26,0,79,7,320
819,819,2068,Grated Radish,8,65536,0,2,9,0,False,False,False,0,12.8,0,2,1,0,5,1,6
820,820,2067,Reading Brackets in English,8,65536,0,10,73,0,False,False,False,0,12.8,0,13,5,1,41,13,3
821,821,2066,Roads in a City,8,65536,0,4,15,0,False,False,False,0,12.8,0,5,5,0,5,0,6
822,822,2065,Slippy Floors,8,65536,0,8,43,0,False,False,False,0,12.8,0,14,10,0,15,4,5
823,823,2064,Make Friendships,8,65536,0,31,111,0,False,False,False,0,4.1290322581,0,39,1,3,38,30,410
824,824,2063,TV Watching,8,65536,0,15,40,0,False,False,False,0,8.5333333333,0,23,1,0,16,0,12
825,825,2062,Hide-and-seek,8,65536,0,15,1588,0,False,False,False,0,8.5333333333,0,32,56,4,1471,25,6
826,826,2061,International Party,8,65536,0,35,113,0,False,False,False,0,3.6571428571,0,45,25,2,36,5,400
827,827,2060,Tetrahedra,8,65536,0,37,263,0,False,False,False,0,3.4594594595,0,60,53,0,143,7,6
828,828,2059,Restaurant,8,65536,0,18,60,0,False,False,False,0,7.1111111111,0,25,1,0,32,2,4
829,829,2058,Moduic Squares,8,65536,0,70,207,0,False,False,False,0,1.8285714286,0,83,1,0,74,49,5
830,830,2094,Jaggie Spheres,8,65536,0,12,47,0,False,False,False,0,10.6666666667,0,14,4,1,27,1,-1
831,831,2095,Nagashi Soumen,8,65536,0,11,94,0,False,False,False,0,11.6363636364,0,21,33,11,25,4,410
832,832,2096,Private Teacher,8,65536,0,51,146,0,False,False,False,0,2.5098039216,0,64,14,5,52,11,410
833,833,2097,Triangles,8,65536,0,40,121,0,False,False,False,0,3.2,0,62,5,0,50,4,6
834,834,2098,Two-finger Programming,8,65536,0,4,9,0,False,False,False,0,12.8,0,5,0,0,4,0,-1
835,835,2099,Walk under a Scorching Sun,8,65536,0,7,23,0,False,False,False,0,12.8,0,9,1,0,9,4,6
836,836,2072,Philosopher's Stone,8,65536,0,0,1,0,False,False,False,0,0,0,0,0,0,1,0,5
837,837,2073,The Phantom,8,65536,0,5,27,0,False,False,False,0,12.8,0,6,0,0,21,0,6
838,838,2078,Exact Arithmetic,8,65536,0,7,34,0,False,False,False,0,12.8,0,8,0,0,20,6,7
839,839,2079,Dance Dance Revolution,8,65536,0,87,169,0,False,False,False,0,1.4712643678,0,108,0,0,51,10,4
840,840,2080,Compress Files,8,65536,0,25,164,0,False,False,False,0,5.12,0,29,59,5,61,10,-1
841,841,2081,Save the Energy,8,65536,0,20,45,0,False,False,False,0,6.4,0,31,3,0,9,2,6
842,842,2100,Saizo,3,65536,0,736,1080,0,False,False,False,0,0.32,0,849,24,0,159,48,0
843,843,2101,Perfect Number,3,65536,0,496,1458,0,False,False,False,0,0.32,0,634,508,26,243,47,9
844,844,2102,Rummy,5,65536,0,461,1706,0,False,False,False,0,0.32,0,696,30,0,861,119,200
845,845,2103,Battle Town,3,65536,0,302,885,0,False,False,False,0,0.4238410596,0,385,6,3,373,118,4
846,846,2104,Country Road,5,65536,0,540,1252,0,False,False,False,0,0.32,0,719,111,12,220,190,320
847,847,2105,Rhythm Machine,5,65536,0,55,348,0,False,False,False,0,2.3272727273,0,63,36,12,119,118,-1
848,848,2106,Enegy Transporter,5,65536,0,58,158,0,False,False,False,0,2.2068965517,0,73,12,8,58,7,12
849,849,2107,Can I go there?,5,65536,0,139,438,0,False,False,False,0,0.9208633094,0,223,48,9,103,55,12
850,850,2108,Aaron and Bruce,5,65536,0,37,88,0,False,False,False,0,3.4594594595,0,52,12,1,23,0,-1
851,851,2109,Ancient Expression,5,65536,0,32,65,0,False,False,False,0,4,0,38,2,0,18,7,-1
852,852,2110,Radio Base,3,65536,0,28,86,0,False,False,False,0,4.5714285714,0,31,1,0,52,2,-1
853,853,2111,ChikuChiku-BanBan,5,65536,0,1,4,0,False,False,False,0,12.8,0,1,0,0,3,0,-1
854,854,2112,Defend the Nation,8,65536,0,0,2,0,False,False,False,0,0,0,0,0,0,1,1,-1
855,855,2113,Electrophoretic,8,65536,0,16,100,0,False,False,False,0,8,0,33,2,6,50,9,6
856,856,2114,Median Filter,8,65536,0,8,54,0,False,False,False,0,12.8,0,12,28,1,9,4,-1
857,857,2115,Life Game,8,65536,0,41,112,0,False,False,False,0,3.1219512195,0,48,6,1,51,6,-1
858,858,2116,Subdividing a Land,8,65536,0,15,53,0,False,False,False,0,8.5333333333,0,22,6,0,25,0,-1
859,859,2117,Connect Line Segments,8,65536,0,48,131,0,False,False,False,0,2.6666666667,0,77,7,2,42,3,6
860,860,2118,Oil Company,8,65536,0,45,142,0,False,False,False,0,2.8444444444,0,54,45,9,24,10,410
861,861,2119,Finding the Top RPS Player,8,65536,0,70,93,0,False,False,False,0,1.8285714286,0,83,1,0,7,2,4
862,862,2120,Revenge of Voronoi,8,65536,0,0,1,0,False,False,False,0,0,0,0,0,0,1,0,-1
863,863,2121,Castle Wall,8,65536,0,7,60,0,False,False,False,0,12.8,0,13,1,0,36,10,-1
864,864,2122,Optimization of Combinatorial Circuits,8,65536,0,3,17,0,False,False,False,0,12.8,0,4,2,0,11,0,-1
865,865,2123,Divisor Function,8,65536,0,25,83,0,False,False,False,0,5.12,0,30,19,3,25,6,9
866,866,2124,Magical Dungeon,8,65536,0,8,46,0,False,False,False,0,12.8,0,13,19,0,10,4,-1
867,867,2125,Land Mark,8,65536,0,10,85,0,False,False,False,0,12.8,0,16,0,0,64,5,6
868,868,2126,Alien Pianist,8,65536,0,7,20,0,False,False,False,0,12.8,0,11,0,0,9,0,-1
869,869,2127,Japanese Style Pub,8,65536,0,10,64,0,False,False,False,0,12.8,0,13,41,1,6,3,-1
870,870,2128,Two Rings,8,65536,0,0,12,0,False,False,False,0,0,0,0,0,0,10,2,-1
871,871,2129,Text Justification,8,65536,0,45,85,0,False,False,False,0,2.8444444444,0,54,9,0,22,0,310
872,872,2130,Billion Million Thousand,8,65536,0,33,95,0,False,False,False,0,3.8787878788,0,49,10,0,28,8,310
873,873,2131,Pi is Three,8,65536,0,87,199,0,False,False,False,0,1.4712643678,0,117,17,0,59,6,0
874,874,2132,Left Hand Rule,8,65536,0,28,92,0,False,False,False,0,4.5714285714,0,30,15,0,36,11,-1
875,875,2133,Alice and Bob,8,65536,0,5,37,0,False,False,False,0,12.8,0,10,15,1,10,1,-1
876,876,2134,Deadly Dice Game,8,65536,0,45,107,0,False,False,False,0,2.8444444444,0,57,5,8,25,11,310
877,877,2135,Reverse a Road,8,65536,0,43,194,0,False,False,False,0,2.9767441861,0,61,8,3,111,11,400
878,878,2136,Webby Subway,8,65536,0,14,77,0,False,False,False,0,9.1428571429,0,21,21,6,26,3,6
879,879,2137,Time Trial,8,65536,0,23,94,0,False,False,False,0,5.5652173913,0,30,1,49,14,0,400
880,880,2138,Vending Machine,8,65536,0,43,90,0,False,False,False,0,2.9767441861,0,56,13,0,18,3,310
881,881,2139,Memory Match,8,65536,0,28,36,0,False,False,False,0,4.5714285714,0,32,0,0,3,1,-1
882,882,2140,Tile Puzzle,8,65536,0,0,3,0,False,False,False,0,0,0,0,0,0,2,1,-1
883,883,2141,Girls' Party,8,65536,0,37,47,0,False,False,False,0,3.4594594595,0,41,2,0,2,2,-1
884,884,2142,Bitwise Kingdom,8,65536,0,49,98,0,False,False,False,0,2.612244898,0,58,7,1,26,6,12
885,885,2143,Adaptive Time Slicing Quantization,8,65536,0,11,38,0,False,False,False,0,11.6363636364,0,14,3,1,16,4,-1
886,886,2144,Reaction,8,65536,0,9,19,0,False,False,False,0,12.8,0,10,3,1,4,1,-1
887,887,2145,Magical Island,8,65536,0,15,91,0,False,False,False,0,8.5333333333,0,20,18,0,50,3,-1
888,888,2146,Ninja Legend,8,65536,0,10,54,0,False,False,False,0,12.8,0,14,19,0,18,3,-1
889,889,2147,Do It,8,65536,0,0,2,0,False,False,False,0,0,0,0,0,0,2,0,-1
890,890,2148,Robot Communication,8,65536,0,2,18,0,False,False,False,0,12.8,0,2,7,0,8,1,-1
891,891,2149,Luck Manipulator,8,65536,0,785,1444,0,False,False,False,0,0.32,0,910,31,1,416,84,0
892,892,2150,Matsuzaki Number,8,65536,0,608,1276,0,False,False,False,0,0.32,0,786,98,48,246,96,9
893,893,2151,Brave Princess Revisited,8,65536,0,318,853,0,False,False,False,0,0.4025157233,0,433,77,68,178,97,400
894,894,2152,Restrictive Filesystem,8,65536,0,237,886,0,False,False,False,0,0.5400843882,0,314,72,53,316,129,4
895,895,2153,Mirror Cave,8,65536,0,295,1316,0,False,False,False,0,0.4338983051,0,403,57,200,335,320,5
896,896,2154,Shore Erosion,8,65536,0,18,201,0,False,False,False,0,7.1111111111,0,28,20,11,99,43,6
897,897,2155,Infected Computer,8,65536,0,387,711,0,False,False,False,0,0.330749354,0,443,26,9,155,78,100
898,898,2156,Magic Slayer,8,65536,0,149,657,0,False,False,False,0,0.8590604027,0,189,56,24,309,67,310
899,899,2157,Dial Lock,8,65536,0,169,526,0,False,False,False,0,0.7573964497,0,210,48,81,172,15,5
900,900,2158,Double Sorting,8,65536,0,12,115,0,False,False,False,0,10.6666666667,0,29,14,41,26,5,-1
901,901,2159,Symmetry,8,65536,0,29,152,0,False,False,False,0,4.4137931035,0,46,1,4,98,1,-1
902,902,2160,Voronoi Island,8,65536,0,93,209,0,False,False,False,0,1.376344086,0,118,2,0,71,18,6
903,903,2161,Defend the Bases,8,65536,0,116,484,0,False,False,False,0,1.1034482759,0,169,19,0,273,23,410
904,904,2162,Galaxy Wide Web Service,8,65536,0,79,257,0,False,False,False,0,1.6202531646,0,96,4,0,146,11,9
905,905,2163,Tatami,8,65536,0,75,145,0,False,False,False,0,1.7066666667,0,90,32,7,13,3,5
906,906,2164,Revenge of the Round Table,8,65536,0,27,46,0,False,False,False,0,4.7407407407,0,31,1,0,8,0,-1
907,907,2165,Strange String Manipulation,8,65536,0,254,794,0,False,False,False,0,0.5039370079,0,359,19,13,380,23,0
908,908,2166,Erratic Sleep Habits,8,65536,0,158,451,0,False,False,False,0,0.8101265823,0,190,7,1,225,28,310
909,909,2167,Find the Point,8,65536,0,49,506,0,False,False,False,0,2.612244898,0,107,24,11,349,15,6
910,910,2168,Luigi's Tavern,8,65536,0,91,307,0,False,False,False,0,1.4065934066,0,124,8,1,159,15,410
911,911,2169,Colored Octahedra,8,65536,0,92,212,0,False,False,False,0,1.3913043478,0,126,14,3,67,2,5
912,912,2170,Marked Ancestor,8,65536,0,354,2647,0,False,False,False,0,0.3615819209,0,729,219,29,1205,463,530
913,913,2171,Strange Couple,8,65536,0,68,289,0,False,False,False,0,1.8823529412,0,101,4,1,170,13,430
914,914,2172,Queen's Case,8,65536,0,35,126,0,False,False,False,0,3.6571428571,0,58,6,28,26,8,-1
915,915,2173,Wind Passages,8,65536,0,65,187,0,False,False,False,0,1.9692307692,0,90,5,0,89,3,6
916,916,2174,Secret Operation,8,65536,0,8,52,0,False,False,False,0,12.8,0,11,9,0,15,17,-1
917,917,2175,Whist,8,65536,0,192,292,0,False,False,False,0,0.6666666667,0,219,0,0,69,4,4
918,918,2176,For the Peace,8,65536,0,144,376,0,False,False,False,0,0.8888888889,0,177,7,1,152,39,320
919,919,2177,Champernowne Constant,8,65536,0,126,439,0,False,False,False,0,1.0158730159,0,155,34,10,188,52,8
920,920,2178,Futon,8,65536,0,122,308,0,False,False,False,0,1.0491803279,0,141,20,4,101,42,5
921,921,2179,Safe Area,8,65536,0,34,99,0,False,False,False,0,3.7647058824,0,38,6,2,49,4,6
922,922,2180,Water Tank,8,65536,0,84,447,0,False,False,False,0,1.5238095238,0,121,22,0,291,12,110
923,923,2181,Neko's Treasure,8,65536,0,53,176,0,False,False,False,0,2.4150943396,0,61,11,0,94,10,6
924,924,2182,Eleven Lover,8,65536,0,200,370,0,False,False,False,0,0.64,0,253,51,6,28,30,310
925,925,2183,Crystal Jails,8,65536,0,15,224,0,False,False,False,0,8.5333333333,0,24,98,26,57,19,-1
